proj_ID,seq_no,time,estimate,let_date,length,winner,win_amt,num_bids,bid_spread,compiled_bids,county,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
STP 2017(012)HES,3031,60,182353.64,2/2/2017,26.131999999999998,NEWMAN & KENG PAVING COMPANY INC.,195682.45,5,194143.65,"TRP CONSTRUCTION GROUP LLC | 285,979.81; RBR INFRASTRUCTURE & ROAD LLC | 389,826.10; STRIPE-A-ZONE INC. | 210,313.33; RAGLE CONSTRUCTION INC. | 276,602.21; NEWMAN & KENG PAVING COMPANY INC. | 195,682.45",MCLENNAN,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(614)HES,3032,31,401230.08,2/2/2017,84.348,INTERSTATE BARRICADES & MARKINGS INC.,244900.27,5,113568.03,"CRABTREE BARRICADE SYSTEMS INC. | 345,882.31; TOTAL HIGHWAY MAINTENANCE LLC | 358,468.30; BATTERSON LLP | 249,120.40; STRIPE-A-ZONE INC. | 287,125.07; INTERSTATE BARRICADES & MARKINGS INC. | 244,900.27",CHAMBERS,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2017(560),3033,59,1429099.25,2/2/2017,2.693,LONE STAR PAVING COMPANY,1177187.95,4,218939.95,"ANGEL BROTHERS HOLDINGS CORP. | 1,218,506.79; AUSTIN MATERIALS LLC | 1,396,127.90; CLARK CONSTRUCTION OF TEXAS INC. | 1,302,478.83; LONE STAR PAVING COMPANY | 1,177,187.95",BEXAR,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(593),3034,72,1256729.1,2/2/2017,1.0,BARRICADES UNLIMITED,1085462.59,6,295633.89,"FLAT LINE INC. | 1,189,584.22; STRIPE-A-ZONE INC. | 1,194,585.38; TRP CONSTRUCTION GROUP LLC | 1,381,096.48; TEXAS PANHANDLE CONSTRUCTION INC. | 1,117,566.20; TOTAL HIGHWAY MAINTENANCE LLC | 1,134,293.78; BARRICADES UNLIMITED | 1,085,462.59",POTTER,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
SSW 963-1-32,3035,228,5394105.39,2/2/2017,11.470999999999998,IOC COMPANY LLC,4902990.18,7,1024078.61,"ANGEL BROTHERS HOLDINGS CORP. | 5,927,068.79; ANDERSON COLUMBIA CO. INC. | 5,546,535.09; DEAN WORD COMPANY LTD. | 5,609,224.81; HUNTER INDUSTRIES LTD. | 5,654,897.57; J. CARROLL WEAVER INC. | 5,236,886.85; RAY FARIS INC. | 5,474,148.74; IOC COMPANY LLC | 4,902,990.18",DIMMIT,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(737),3036,104,612719.0,2/2/2017,3.0,AALC INC.,540000.0,3,35284.6,"WEST TEXAS REBAR PLACERS INC. | 568,505.00; APEX LANDSCAPE & IRRIGATION LLC | 575,284.60; AALC INC. | 540,000.00",TARRANT,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(640),3038,45,2131434.43,2/2/2017,7.582000000000001,DURWOOD GREENE CONSTRUCTION CO.,1774560.91,4,608653.29,"JAMES CONSTRUCTION GROUP L.L.C. | 1,774,870.02; FORDE CONSTRUCTION COMPANY INC. | 2,383,214.20; ANGEL BROTHERS HOLDINGS CORP. | 1,981,831.68; DURWOOD GREENE CONSTRUCTION CO. | 1,774,560.91",FORT BEND,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(696)HES,3039,103,364165.32,2/2/2017,34.567,PAVEMENT MARKINGS INC.,266493.54,5,128165.46,"STRIPE-A-ZONE INC. | 349,999.67; TOTAL HIGHWAY MAINTENANCE LLC | 394,659.00; TRP CONSTRUCTION GROUP LLC | 315,929.16; INTERSTATE BARRICADES & MARKINGS INC. | 338,851.35; PAVEMENT MARKINGS INC. | 266,493.54",WILLACY,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(765)HES,3041,31,183000.0,2/2/2017,10.042,SPARTAN DIRECT SOLUTIONS LLC,96999.0,14,189107.59,"H.O. SALINAS & SONS PAVING INC. | 286,106.59; LIPHAM ASPHALT AND PAVING COMPANY LLC | 182,550.00; OPPORTUNITY EXCAVATION/CONCRETE LLC | 165,425.00; OLD FIREHOUSE GYM LLC | 149,002.00; GILVIN-TERRILL LTD. | 189,970.00; WINDING ROAD CONSTRUCTION INC. | 169,250.00; UNITY CONTRACTOR SERVICES INC. | 160,300.00; BRYDL CONTRACTING INC. | 279,540.00; PATTERSON'S COMPLETE TREE SERVICE LLC | 176,800.00; SJ&J CONSTRUCTION LLC | 137,470.00; DOUBLE A CONTRACTING L.P. | 164,376.00; K 5 SERVICES LLC | 225,850.00; RANCHO CONSTRUCTION LLC | 188,963.00; SPARTAN DIRECT SOLUTIONS LLC | 96,999.00",PARMER,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(766)HES,3042,7,11000.0,2/2/2017,0.758,L. UNITED BUILDING COMPANY,5673.0,9,49527.0,"AMERICAN LIGHTING AND SIGNALIZATION INC. | 18,897.96; VACA UNDERGROUND UTILITIES INC | 13,300.00; CHAMPION INFRASTRUCTURE LLC | 27,200.00; NNA CONSTRUCTION & CONTRACTING | 55,200.00; BXB GROUP INCORPORATION | 13,743.00; LIPHAM ASPHALT AND PAVING COMPANY LLC | 14,600.00; M & S CONCRETE CO. | 10,700.00; SIGNAL SERVICES GROUP INC. | 11,000.00; L. UNITED BUILDING COMPANY | 5,673.00",BAILEY,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2017(603),3044,50,730303.37,2/2/2017,38.085,FNH CONSTRUCTION LLC,758517.0,4,40225.2,"SCR CIVIL CONSTRUCTION LLC | 769,322.70; WINDING ROAD CONSTRUCTION INC. | 798,742.20; O. TREVINO CONSTRUCTION LLC | 775,862.00; FNH CONSTRUCTION LLC | 758,517.00",MONTAGUE,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(394),3045,323,21571623.45,2/2/2017,2.213,REECE ALBERT INC.,17078039.55,7,5539103.95,"PRICE CONSTRUCTION LTD. | 22,617,143.50; FNF CONSTRUCTION INC. | 18,632,987.39; DUININCK INC. | 18,899,668.00; GILVIN-TERRILL LTD. | 20,054,768.11; WEBBER LLC | 18,269,500.00; ALLEN BUTLER CONSTRUCTION INC. | 18,519,952.93; REECE ALBERT INC. | 17,078,039.55",DAWSON,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(644),3046,166,3391417.0,2/2/2017,3.928,PINTO CONSTRUCTION CO. INC.,3134729.03,5,550485.32,"L. S. EQUIPMENT CO. INC. | 3,575,266.04; LONGVIEW BRIDGE AND ROAD LTD. | 3,685,214.35; A. L. HELMCAMP INC. | 3,242,867.68; DREWERY CONSTRUCTION COMPANY INCORPORATED | 3,524,394.67; PINTO CONSTRUCTION CO. INC. | 3,134,729.03",HOUSTON,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
BR 2014(325),3204,300,8566747.29,2/3/2017,0.26899999999999996,RAGLE CONSTRUCTION INC.,11399710.8,4,2769565.5,"JAY-REESE CONTRACTORS INC. | 11,561,340.70; GIBSON & ASSOCIATES INC. | 14,169,276.30; MCCARTHY BUILDING COMPANIES INC. | 11,565,340.86; RAGLE CONSTRUCTION INC. | 11,399,710.80",ORANGE,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(746),3205,270,10011514.17,2/3/2017,7.641,D. L. LENNON INCORPORATED - CONTRACTOR,9962020.6,7,3581298.65,"FNH CONSTRUCTION LLC | 13,543,319.25; RAGLE CONSTRUCTION INC. | 11,141,918.21; JAGOE-PUBLIC COMPANY | 11,661,047.28; ED BELL CONSTRUCTION COMPANY | 11,949,469.56; HIGHWAY 19 CONSTRUCTION LLC | 9,972,712.46; A. K. GILLIS & SONS INC. | 10,427,918.85; D. L. LENNON INCORPORATED - CONTRACTOR | 9,962,020.60",GRAYSON,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
NH 2017(367),3206,80,7545527.27,2/3/2017,5.242000000000001,J. LEE MILLIGAN INC.,6982390.1,4,1486742.99,"RK HALL LLC | 7,598,731.33; GILVIN-TERRILL LTD. | 8,469,133.09; DUININCK INC. | 8,098,146.62; J. LEE MILLIGAN INC. | 6,982,390.10",POTTER,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(626)HES,3207,50,495971.63,2/3/2017,5.0,NORMAN HIGHWAY CONSTRUCTORS INC.,368813.0,9,349382.0,"DREWERY CONSTRUCTION COMPANY INCORPORATED | 656,102.00; SJ&J CONSTRUCTION LLC | 542,346.00; LONGVIEW BRIDGE AND ROAD LTD. | 659,382.00; FNH CONSTRUCTION LLC | 718,195.00; DEZTEX INDUSTRIAL SERVICES LLC | 564,436.00; EXCAVATION & CONSTRUCTION LLC | 591,559.95; L.C. JORDAN & SON | 506,095.00; WIDGEON CONSTRUCTION INC. | 509,881.17; NORMAN HIGHWAY CONSTRUCTORS INC. | 368,813.00",JASPER,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(635),3208,113,3527502.95,2/3/2017,3.86,SMITH & COMPANY,2864063.57,2,566137.88,"SMITH & COMPANY | 2,864,063.57; ANGEL BROTHERS HOLDINGS CORP. | 3,430,201.45",MONTGOMERY,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
STP 2017(631)HES,3209,154,550211.0,2/3/2017,2.036,AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC.,430619.9,2,396051.55,"AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | 430,619.90; TRAF-TEX INC. | 826,671.45",ARANSAS,2,PULICE CONSTRUCTION INC. ,83702317.31, THE LANE CONSTRUCTION CORPORATION ,84156037.8, WILLIAMS BROTHERS CONSTRUCTION CO. INC. ,73929401.69, FLATIRON CONSTRUCTORS INC. ,79922832.75, WEBBER LLC ,87606845.8, ZACHRY CONSTRUCTION CORPORATION ,85982411.71, MCCARTHY BUILDING COMPANIES INC. ,86132345.12,NORTHEASTERN PAVERS INC. ,8685268.42, MISSOURI PETROLEUM PRODUCTS COMPANY LLC ,9108664.77, BRANNAN PAVING CO. LTD. ,9439010.35, LIPHAM ASPHALT AND PAVING COMPANY LLC ,8458527.23,ANGEL BROTHERS HOLDINGS CORP. ,1943102.5, CLARK CONSTRUCTION OF TEXAS INC. ,2053471.76, COX PAVING OF TEXAS INC. ,1878411.95,STRIPING TECHNOLOGY L.P. ,978681.96, TRP CONSTRUCTION GROUP LLC ,1145234.66, TOTAL HIGHWAY MAINTENANCE LLC ,1183874.61, STRIPE-A-ZONE INC. ,814705.32
